0.11687363448195123,0
0.11926910610621055,0
0.1350807057018049,0
0.11777455684237537,0
0.1334259118893833,0
0.11707142601285404,0
0.13100158346940555,0
0.11535719884580595,0
0.1190466070973005,0.5
0.1238192649465738,0
0.11966242611927684,0
0.11511080306697037,0
0.11592158241908344,0
0.12643806383918899,0
0.11635160338073855,0
0.12650696339471817,0
0.11624009821300746,0
0.11951468158375184,0.5
0.12158653690706228,0
0.1160171747247495,0
0.13108074038228196,0
0.11683649135241445,0
0.12406890718574304,0
0.12147826931763628,0
0.11737035759516232,0
0.131187194965608,0
0.1150145573168855,0
0.12992211897392458,0
0.12165244324418742,0
0.11783682195726772,0
0.1412213344425129,0
0.11756899596289415,0
0.12763771092257628,0
0.11742259433737734,0
0.116183248902645,0.5
0.13490123520821737,0
0.11796175459397372,0
0.13189242340928545,0
0.12999544520930004,0
0.1155680300270774,0
0.14782625244008496,0
0.11919456671625345,0
0.13266624873528052,0
0.12243243038696046,0
0.11843094705946564,0
0.12205033087822172,0
0.11837027335663292,0
0.14534764787683635,0
0.11679415007008298,0
0.12115070537714734,0
0.1268870462428187,0
0.1191846961733828,0.5
0.11535426661636863,0
0.13978341412851397,0
0.11781957690639772,0
0.1310047087568885,0
0.13535008665514506,0
0.11823024017479604,0.5
0.14138386323346605,0
0.11917079868231299,0
0.1423590950167091,0
0.11627388163660055,0
0.11816871953985476,0
0.12366383893846077,0
0.11859818290576302,0
0.13263788506181312,0
0.12163733423477495,0
0.11789713879572673,0
0.13273089797729704,0
0.11794062426581163,0
0.1392266583211174,0
0.11574662491441984,0
0.1153956321056975,0
0.13970434495589448,0
0.1166283576522462,0
0.1410481805118215,0
0.11823233456688087,0
0.13527650186886978,0
0.13041652099105266,0
0.11831430849537121,0
0.13643695941449807,0
0.11755969998786256,0.5
0.12364228300954468,0.5
0.13075926943117486,0
0.11762413345576243,0
0.13895510602345543,0
0.11755845661503242,0
0.1415315394656509,0
0.11978139796728694,0
0.11631054239185731,0
0.13295280918266247,0
