1145.6536005625908,1760.4734291385241,-520.0991210577268,1178.39366432653,-338.8128085213613,911.5347175240577,-13035.434088505435,-13035.434088505435
4452.6044190774965,6852.8155576221725,-2016.4468208928067,4609.364718852581,-1316.7288507152662,3542.9286399445355,-50772.50828071742,-50772.50828071742
8067.718787300155,12443.081505048216,-3641.7294576680733,8420.797036316737,-2395.615337050509,6408.898035904575,-92289.6597966382,-92289.6597966382
9836.825599760683,15195.195300473768,-4432.426020686589,10317.534275090331,-2954.1396822123666,7779.672753160263,-112840.60505377573,-112840.60505377573
9470.65126617258,14620.467148002368,-4279.555189792887,9886.142529899855,-2888.8643538111037,7446.961084950239,-108639.88732331496,-108639.88732331496
7421.516299380462,11421.09267098832,-3379.888176165776,7633.337925974316,-2289.1627309664473,5815.666299909193,-84826.64777159068,-84826.64777159068
4451.014672496691,6817.5038692776,-2049.7846276594064,4487.190789768472,-1370.7716447101047,3496.421470846035,-50569.444458808284,-50569.444458808284
1511.0203910591372,2304.860307883384,-706.6573702943424,1499.9960986229125,-453.03176431308384,1204.8652440345177,-17092.670465933392,-17092.670465933392
-622.0420583270316,-945.8850465432042,281.69562490464887,-610.9953542162548,193.97888617993158,-481.67853206879226,6947.345525600947,6947.345525600947
-1797.9624626854202,-2748.9809504359146,820.3916589008004,-1817.6760923262918,529.5267561661167,-1434.2458960706717,20318.29887199914,20318.29887199914
-2463.1942414451623,-3796.339876843849,1112.2759561802523,-2574.389947044605,723.9665121330909,-1967.1325290821842,28195.461132524535,28195.461132524535
-3082.410307316284,-4770.897097004694,1388.7181228587287,-3259.814749234356,930.6141733778059,-2437.0005844206607,35527.88765075989,35527.88765075989
-3677.6856295584585,-5681.70891724847,1669.1465985620744,-3838.758894340659,1132.5868193809292,-2886.5593177509727,42261.267940721475,42261.267940721475
-3985.150286271004,-6135.746237082756,1823.064866709843,-4093.7814429647406,1224.2816969648702,-3134.7437843070365,45527.29907917231,45527.29907917231
-3937.599703492073,-6060.3505206243135,1803.3463568481093,-4045.259064732294,1192.247365905394,-3119.3741983496,44948.57067149505,44948.57067149505
-3808.4938948943163,-5877.3646725338185,1735.6372531679808,-3964.4250524251256,1146.9631803150987,-3025.143705747265,43691.59017372131,43691.59017372131
-3842.6454134451924,-5940.171029640129,1743.7938962282205,-4029.551833232399,1168.6170408326143,-3038.209132603486,44242.44255194254,44242.44255194254
-3930.440673170029,-6065.3674284043955,1784.3123042841617,-4089.390722051903,1204.9457784598926,-3091.8978782296763,45113.05969712697,45113.05969712697
-3776.6843591721845,-5811.500180924893,1718.287022390461,-3883.1213682673406,1149.6908446713933,-2974.276267948386,43079.67880060896,43079.67880060896
-3318.0659573357552,-5103.800888773869,1507.7559291003272,-3411.6124405816663,992.6277984957851,-2628.8391945518088,37761.117238139734,37761.117238139734
-2820.670091485139,-4348.860809749807,1276.8064103468787,-2934.710377330892,837.9421838741982,-2241.558107312012,32239.809167689644,32239.809167689644
-2525.678247381118,-3899.178743777331,1143.235798037902,-2645.839746612124,761.8857438195555,-1997.0335594231728,29022.61268068012,29022.61268068012
-2351.2853036753368,-3619.7650473652175,1070.1593612946454,-2437.0913486906793,721.5977933792747,-1845.0949307320407,26964.267906683497,26964.267906683497
-2042.4813399986597,-3130.367942427867,933.5920146809367,-2082.4009684503544,623.1704156683118,-1602.0257991504623,23230.014407840557,23230.014407840557
-1539.3521960956277,-2356.990291254595,698.3430399778008,-1571.073933664593,454.11729593059863,-1217.6007361924276,17396.108333088458,17396.108333088458
-1064.4589313538745,-1636.819443958113,471.7829995715583,-1113.6118424115703,302.4578507022525,-848.7629276114167,12053.954814143479,12053.954814143479
-813.8199965344975,-1254.9857463021763,352.3481319399434,-866.4193261308828,232.308937781665,-644.903645740822,9281.789333622903,9281.789333622903
-701.2875158400275,-1073.25482628413,301.9316181615577,-727.0072806011885,204.87310070291278,-547.9903383536148,7954.457229219377,7954.457229219377
-495.62547039054334,-747.2602191519691,210.8014126701746,-488.44029773795046,138.7788193190936,-387.7876259102486,5481.375426608138,5481.375426608138
-141.2089301692322,-206.40079153398983,48.52489634274389,-132.3715639001457,22.63079154927982,-116.90777228143997,1409.2194795850664,1409.2194795850664
171.67669592809398,261.6393768697744,-93.86566652011243,162.15163930575363,-71.37270029648789,127.54120147426147,-2056.8136354722083,-2056.8136354722083
279.5933863025857,419.45724044099916,-135.97150484620943,261.334938854794,-91.97373899139347,217.9371367468848,-3151.503071730025,-3151.503071730025
262.74413211626234,397.37427978171036,-116.1965735902777,261.18983545165975,-73.50203963275999,210.8238613086287,-2903.8094572667032,-2903.8094572667032
322.29350780666573,497.6789847264299,-133.03712357374025,348.01852387934923,-86.8686651084281,257.1616756134317,-3618.4662398686633,-3618.4662398686633
505.86583282070933,780.2205855146749,-215.4267697793257,535.7820451395819,-145.92454698466463,396.5409007338458,-5737.030169087462,-5737.030169087462
650.9117276014294,996.4874573462876,-287.31637793028494,665.5829562228755,-192.91502401119214,509.3292073204648,-7385.256976287812,-7385.256976287812
623.8523156847223,949.412802800769,-280.5487576466694,624.5548653310398,-183.5103930765763,491.32334377866937,-7060.73907328397,-7060.73907328397
502.1941564112785,763.9048492381116,-225.61628616039525,506.7923875337001,-142.20296625769697,400.7816414166009,-5669.246655677445,-5669.246655677445
459.8260905534844,706.2850727662444,-203.58025269157952,483.65986963914474,-127.20674983804929,368.97978154057637,-5212.502794804983,-5212.502794804983
533.5740367828985,824.8530117330374,-238.5488199936808,567.8954874440096,-152.58062896569027,424.6988950416562,-6084.662131632678,-6084.662131632678
584.2511973166838,902.1517644952983,-266.30040322386776,614.3603168744594,-171.95029732436524,462.8765150580439,-6685.653484525159,-6685.653484525159
500.63003437931184,768.0737047237344,-232.32377035790705,514.5163490929408,-149.99187738692854,395.7151131214341,-5727.4850400919095,-5727.4850400919095
348.4079034937895,530.1919500069926,-165.29120655782754,349.66407778230496,-105.79298692574957,276.21024079277413,-3975.8685353053734,-3975.8685353053734
274.47007420816226,419.51329392101616,-129.05589214156498,280.9834612326231,-82.49303109690663,218.91209866129793,-3129.7977492744103,-3129.7977492744103
309.6356691920082,479.3096701153554,-138.4911064808548,328.3294802149758,-89.48971283916035,246.8204011337948,-3521.437424452044,-3521.437424452044
332.8197390557034,519.3165101801278,-142.61138337044395,360.1627964991494,-93.30429059508606,264.31814784312155,-3789.9136291826144,-3789.9136291826144
248.60036981210578,388.0523277714383,-103.2413277491869,267.03359756071586,-70.49474666640162,194.0924818078638,-2834.707007482648,-2834.707007482648
113.94561862392584,174.53644555306528,-46.10769810472266,112.08314871089533,-34.69663849027711,86.11046235141112,-1285.1313489098102,-1285.1313489098102
50.579367505270056,74.43055273767095,-20.370407054171665,41.52910945820622,-16.542036004859256,39.193992708518635,-556.476290510036,-556.476290510036
81.36889861221425,125.94385591614991,-34.02278323934297,83.27128236618591,-22.708457604778232,68.40177650254918,-920.6461610198021,-920.6461610198021
105.77266421308741,171.53957877866924,-41.844619173090905,128.355346589291,-26.219156626146287,90.83487496158341,-1235.0267076045275,-1235.0267076045275
46.24172752548475,82.40099488559645,-14.295573251583846,72.03471464960603,-10.044889184471685,42.102350481029134,-571.9417918995023,-571.9417918995023
-50.05923318123678,-72.89124190004077,24.6876778723381,-45.118100851075724,14.230393728183117,-35.22375634108903,561.203275536187,561.203275536187
-85.21423638268607,-135.68866879714187,36.399531981762266,-99.0155173696694,24.31384840310784,-60.15334548190003,1004.5897155702114,1004.5897155702114
-43.81889500404941,-73.9751797390636,16.86716000526212,-57.6684999379213,15.108143535500858,-24.448773452837486,537.3300796011463,537.3300796011463
-9.068931283254642,-13.982689821044914,4.723396647226764,-4.980282166856341,6.507697803841438,0.6613455742481165,98.79597986768931,98.79597986768931
-41.39728770154761,-59.21804453362711,22.445250111893984,-30.812017986027058,11.810668412334053,-34.24113621271681,454.1106945145875,454.1106945145875
-101.51942835270893,-157.30431514652446,47.603148301976034,-109.67626976023894,24.376311845495366,-88.34205958835082,1200.5865833684802,1200.5865833684802
-113.74264138058061,-185.79920874116942,49.22255268480512,-143.28807103494182,28.916253524046624,-95.23819137300598,1404.3255454553291,1404.3255454553291
-68.06360301276436,-119.77040286967531,27.374151019728743,-100.93198920000577,22.402246429759543,-51.14106332947267,885.7120737312362,885.7120737312362
-30.038701683166437,-55.65838775841985,15.560462011344498,-42.47337331925519,19.39484127133619,-16.030191137979273,395.91613240819424,395.91613240819424
-46.40050522913225,-73.0952352352906,28.22656876311521,-42.57438003300922,24.755894468922634,-32.43899470428005,548.6677397442982,548.6677397442982
-87.13101775455289,-133.12939933303278,42.90675489627756,-88.67372308432823,29.009685709432233,-70.12365956173744,1030.846607271582,1030.846607271582
-92.50916508643422,-142.38560766063165,37.898944122571265,-104.41213758644881,23.995139937993372,-74.98637955175946,1107.6922650458291,1107.6922650458291
-53.086707711510826,-82.84779194951989,17.824679151905002,-64.28754212876083,13.952715249848552,-40.104137043701485,633.6843454446644,633.6843454446644
-21.160094911057968,-30.396281729685143,7.753323868120788,-14.842579376301728,9.45698929214268,-13.200032950844616,188.92053353693336,188.92053353693336
-31.71550604485674,-42.46522261877544,14.897657348861685,-15.3294472345151,9.558048541133758,-27.50722192361718,249.22779595665634,249.22779595665634
-57.44918231171323,-82.43508343200665,22.738161351211602,-51.0345069236937,9.421515435504261,-53.54789914167486,579.1123090330511,579.1123090330511
-53.83752999216085,-79.72561106784269,18.495981814106926,-57.7750539057306,7.666779876570217,-48.57629244646523,619.7145139556378,619.7145139556378
-19.360959055484273,-28.331234455108643,5.131407248816686,-21.37152636726387,5.643027297221124,-13.49960140598705,255.13903484214097,255.13903484214097
4.761883899627719,10.168098547495902,-1.3175094078760594,16.295308470726013,5.890926668595057,10.625506776035763,-86.84008952789009,-86.84008952789009
-2.372897849767469,-2.621637080097571,2.8001871829037555,9.597083319618832,5.137627487943973,0.3392157288035378,-53.214901885949075,-53.214901885949075
-17.788059474725742,-33.261041125515476,6.083064337581163,-23.84130413935054,2.2987692264432553,-18.12632935901638,188.67084789369255,188.67084789369255
-14.011344917409588,-30.457453888608143,1.9826276986859739,-28.798380595864728,-0.19965704251080751,-14.281259493960533,235.34450119826943,235.34450119826943
6.493148846901022,6.349172822665423,-5.898868636810221,3.632262686965987,-0.6761188521340955,8.241553351283073,-2.3264536475762725,-2.3264536475762725
17.56019882520195,31.714891459210776,-6.626569160842337,35.330390730756335,0.18454275839030743,19.970436768780928,-229.87560891080648,-229.87560891080648
10.124040825467091,19.669037218671292,-1.4737696024822071,24.58042048907373,-3.2438956060796045,6.998868410475552,-201.78640773985535,-201.78640773985535
0.2603315770975314,-5.534421538352035,-1.3350607990578283,-13.704184222617187,-10.031716022262117,-8.896750280167907,-25.426741471514106,-25.426741471514106
2.2380984831252135,-7.664433705504052,-7.299171571183251,-27.357424690329935,-13.01113151491154,-6.3020051016355865,32.281071584671736,32.281071584671736
11.931436127168126,14.763177904998884,-12.654173056478612,-3.608114061935339,-9.777105761721032,9.127298348699696,-93.38220714312047,-93.38220714312047
12.534743458440062,30.358974532573484,-10.27985410724068,27.13297908793902,-5.819110178534174,13.346146747237071,-223.12232144456357,-223.12232144456357
3.274943575670477,21.350465546594933,-5.698387053969782,24.660598977061454,-9.019450376566965,-0.3704729756573215,-204.37220224179327,-204.37220224179327
-0.7876291002030484,4.618429824826308,-6.639926211035345,-4.525769048719667,-14.376214166200953,-9.0280440247152,-92.18811945989728,-92.18811945989728
5.664100675436202,2.7736531894188374,-8.22059847789933,-17.002134661132004,-10.829919210751541,1.815587526129093,-34.72639517765492,-34.72639517765492
12.204091468942352,14.562136709224433,-5.558352776133688,0.8698379814741202,0.3591189294238575,18.85252452408895,-74.72564067412168,-74.72564067412168
7.69947899581166,21.59728200081736,1.3347709097142797,28.719661163107958,7.547883157298202,20.21985767770093,-131.39139073621482,-131.39139073621482
-0.10058508266229182,16.65019801922608,3.8321018891583662,31.764400277112145,1.8470333329460118,5.931003594014328,-131.8136078901589,-131.8136078901589
0.5733154814806767,7.582415484008379,-3.7258852847735398,6.471609505650122,-10.03195005012094,-3.811025027593132,-86.16776943113655,-86.16776943113655
6.828552520135418,2.3865352319553494,-11.301328033499885,-15.085652207024395,-13.011141438997583,0.05746792978607118,-40.72478863224387,-40.72478863224387
10.237749143736437,3.4103950893040746,-8.590581793745514,-11.978909820958506,-1.6540202957112342,10.33764094900107,-18.87908383179456,-18.87908383179456
6.716984180209693,7.933478958904743,3.4131863187649287,12.48428601527121,11.996730030863546,12.687164458737243,-23.23817482404411,-23.23817482404411
3.947636804659851,13.514013386215083,9.57167567848228,27.141639333276544,10.857025982142659,4.098901943594683,-48.548631431534886,-48.548631431534886
7.819161989900749,16.803513040416874,1.7941680955409538,16.173219456570223,-1.3343423648911994,-1.7752632760093547,-67.24124631285667,-67.24124631285667
10.024137621978298,11.112555891624652,-7.831955984351225,-3.8364157217438333,-7.03137230235734,0.05908143986016512,-39.55316311027855,-39.55316311027855
3.3872754169860855,-2.5657510835444555,-7.671582776150899,-14.821553335525095,0.8632491831667721,4.068105357466266,27.75454157497734,27.75454157497734
-7.441886209300719,-11.766768964123912,1.7958721695758868,-4.921038376982324,11.625710817053914,3.059750568761956,62.317033561877906,62.317033561877906
-8.121853782096878,-4.577045156387612,7.0627125288010575,10.555725057260133,9.313157455908367,-2.162937691085972,12.579612107947469,12.579612107947469
3.86641142424196,12.492404435412027,2.171975784789538,14.339988402556628,-2.2652463441481814,-1.9216046041692607,-62.814157153479755,-62.814157153479755
11.100228696886916,16.66693067899905,-2.3430612262745854,6.306913050240837,-7.0964808683493175,2.0999218072975054,-52.70697269961238,-52.70697269961238
2.297362043580506,-0.6503816907061264,-0.39363780425628647,-9.298459255544003,-1.0979588133050129,1.84928395668976,50.163000443950295,50.163000443950295
-13.18875624408247,-20.218694404582493,4.905632802983746,-15.14716842956841,4.3034356624411885,-5.4372249122243375,116.02789550181478,116.02789550181478
-13.718355765915476,-16.94633165479172,4.530523974710377,-8.434844919946045,-1.627482839190634,-10.985476572415791,46.37304463610053,46.37304463610053
3.91219505778281,6.17911746003665,-1.5521321097039618,2.342308369872626,-10.30940448938054,-3.7661360419006087,-75.15294736344367,-75.15294736344367
16.011643587436993,17.971170558826998,-2.7156483718717936,7.795466288400348,-8.280993878521258,6.513199141132645,-79.30612316541374,-79.30612316541374
7.529111804324202,2.311165968887508,2.79897755276761,-1.555618848768063,3.360544210067019,6.458817855571397,52.80388837773353,52.80388837773353
-9.188110608898569,-19.707791577558964,9.075317845708923,-10.041882130666636,12.255119922978338,-2.0855392161756754,145.18575292266905,145.18575292266905
-9.922958936775103,-18.327674643020146,6.7686287878022995,-6.824426664621569,8.51262295129709,-6.228553123713937,61.30745149962604,61.30745149962604
5.950970278528985,3.7699359754333273,-2.8067359914421104,4.8181033615837805,-0.4930376796401106,1.167706063191872,-95.59259100910276,-95.59259100910276
12.910958252439741,14.59646967088338,-6.135149311594432,14.386083550460171,-1.130612419336103,7.833195530460216,-110.1332740439102,-110.1332740439102
-0.7577091156854294,-0.6238193847239017,-0.3513808432617225,9.003229590656701,8.088787757442333,4.47557012795005,46.06526218820363,46.06526218820363
-18.03827345179161,-19.527562531176955,7.022852879075799,1.9710048889974132,15.828807403857354,-3.358253218641039,160.85316930897534,160.85316930897534
-14.656834800494835,-14.212775226915255,4.974107693153201,2.5285706010763533,11.101222854864318,-4.632201411703136,67.75871745869517,67.75871745869517
5.434396477183327,8.845372182899155,-4.615479835221777,7.958144197938964,1.3701995665905997,3.746218431740999,-115.16475428920239,-115.16475428920239
13.502555157989264,17.467498500365764,-5.212322619656334,12.51389036636101,1.9762183301500045,8.509422025759704,-137.03219174500555,-137.03219174500555
-0.959526319638826,1.015517822932452,6.580770771688549,7.5911353914416395,13.345677204662934,1.5421001078211702,38.13107915781438,38.13107915781438
-18.55003798933467,-15.867707722238265,19.060280675184913,5.234582714212593,20.15479939582292,-10.780136319168378,170.99797209724784,170.99797209724784
-14.414369462116156,-7.966274155769497,18.199258505250327,8.93404981988715,10.270252014946891,-16.021484498283826,72.38537324778736,72.38537324778736
6.755831254413351,13.910524316015653,6.642969989217818,10.99779392615892,-6.109652621817077,-9.456682705844287,-129.0197992194444,-129.0197992194444
14.724558031768538,16.062153367558494,1.261308753018966,5.766098628868349,-11.44356701974175,-4.679997377330437,-156.22055730503052,-156.22055730503052
-1.6049991975305602,-8.080474000889808,5.581257988931611,-8.640952754416503,-3.778250744973775,-10.273669792513829,32.67324637528509,32.67324637528509
-20.864483224286232,-26.893995090038516,11.216763483447721,-10.497285109770019,4.339512194448616,-18.09629511437379,179.08423844911158,179.08423844911158
-16.56520682881819,-13.790740645257756,6.953068812465062,3.7909880020888522,0.8637244006677065,-15.455709863395896,77.51376928202808,77.51376928202808
6.032214713515714,14.169714180403389,-5.192192239832366,14.561380418599583,-8.44215479696868,-1.5916970404796302,-136.35829643905163,-136.35829643905163
16.36000698345015,17.984617764130235,-9.3594730461773,7.166085090022534,-9.682627744332422,6.962304476473946,-167.65675126295537,-167.65675126295537
3.3006701675476506,-7.6351865829201415,-2.8004849363060202,-16.130494024022482,-0.7434884075482842,3.140060827601701,29.93325950577855,29.93325950577855
-13.4012191730435,-26.58282420760952,5.19234911116655,-22.47221896040719,7.099512996559497,-3.753580161894206,185.49921648856252,185.49921648856252
-8.654626080184244,-9.882341819931753,3.845018836786039,-2.341563503141515,2.442610192025313,-2.141060006339103,82.82066348288208,82.82066348288208
11.457486955157947,21.79205103183631,-5.753637075598817,18.132825071108527,-9.939812750089914,6.882288760796655,-138.5760876731947,-138.5760876731947
15.88411641609855,23.190427187248133,-10.726359794090968,12.338300089060795,-16.83271119114943,7.0640413737273775,-173.092552206479,-173.092552206479
-3.46289125358453,-10.484888814855367,-7.817142198269721,-19.9210664886632,-12.890920827456284,-3.6869340645498596,28.690811950713396,28.690811950713396
-22.61417248606449,-36.18172726442572,-2.2621829347335733,-36.43836405739421,-5.56727909919573,-11.864210857369471,189.4874387839809,189.4874387839809
-17.28207740711514,-20.741593579412438,-3.515744231204735,-18.316691840591375,-6.85523175803246,-8.517502326576505,87.19116121344268,87.19116121344268
3.5919842411531135,14.324643618194386,-11.504118357261177,9.990625998820178,-14.48120203014696,1.0859463970991783,-137.5164483198896,-137.5164483198896
10.388700183248147,22.004408728098497,-12.770876291266177,16.607340419490356,-15.632116536260583,2.7874130004202016,-174.46485790610313,-174.46485790610313
-4.053381612699013,-6.5187580331694335,-5.887788504740456,-9.45086362870643,-7.429752587224357,-4.189728440018371,27.71025607548654,27.71025607548654
-18.69730843801517,-32.41111061198171,0.1565387588343583,-32.267054215364624,-0.8576107506814878,-10.228069171018433,190.423645070754,190.423645070754
-11.259600019780919,-20.3077709794743,-2.9024866569961887,-24.58665943192318,-4.631837657943834,-6.503775787423365,89.81549603212625,89.81549603212625
8.901168301643338,13.576326102484018,-11.408064725779695,1.9011903806822374,-11.4110908745497,4.390025200555101,-134.54758557863533,-134.54758557863533
